Aptitude,English,Quantitative,Analytical,Domain,Computer Fundamental,Coding,Placed,Branch_Agricultural Engineering,Branch_Applied Electronics and Instrumentation,Branch_Automobile Engineering,Branch_Civil Engineering,Branch_Computer Science Engineering,Branch_Electrical Engineering,Branch_Electrical and Electronics Engineering,Branch_Electronics and Communications Engineering,Branch_Electronics and Instrumentation Engineering,Branch_Information Technology,Branch_Instrumentation and Control Engineering,Branch_MCA,Branch_Mechanical Engineering,Degree_B. Tech.,Degree_BE,Degree_M. Tech.,Degree_MCA
58,60,60,55,33,53,11,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
60,55,60,65,53,33,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
56,67,47,53,60,53,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
73,75,60,85,37,40,11,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
72,80,65,70,43,47,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
36,73,0,33,35,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
63,70,55,65,40,40,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
49,40,53,53,40,33,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
56,60,47,60,45,53,60,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
47,60,53,27,35,40,56,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
56,73,27,67,45,40,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
51,47,47,60,30,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
38,60,20,33,50,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
69,80,80,47,55,60,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
63,60,60,70,37,60,11,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
62,67,53,67,35,33,20,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
58,67,53,53,35,27,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
62,60,40,85,27,67,77,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
60,87,20,73,30,33,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
53,87,20,53,35,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
53,53,33,73,50,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
53,67,33,60,35,20,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
67,60,60,80,45,53,100,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
58,73,40,60,60,53,96,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
38,45,40,30,40,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
44,33,53,47,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
37,55,30,25,37,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
67,60,47,93,35,60,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
45,50,35,50,50,47,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
44,33,33,67,45,53,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
53,67,40,53,45,40,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
56,80,33,53,50,33,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
18,20,15,20,17,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
57,60,55,55,30,33,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
53,73,33,53,30,53,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
65,90,35,70,33,33,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
64,73,47,73,50,53,100,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
49,47,40,60,20,33,60,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
60,67,53,60,35,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
42,60,40,27,45,53,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
51,60,33,60,50,53,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
44,67,33,33,25,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
56,60,40,67,20,33,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
53,53,67,40,30,33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
53,60,27,73,40,40,20,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
60,65,40,75,33,40,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
23,30,10,30,20,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
64,93,40,60,60,47,60,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
60,80,53,47,30,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
38,47,40,27,30,40,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
29,20,27,40,45,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
44,47,40,47,40,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
42,33,47,47,60,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
56,80,33,53,50,33,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
60,60,47,73,40,40,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
49,73,40,33,70,27,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
64,73,33,87,20,40,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
53,60,47,53,35,27,20,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
58,65,65,45,57,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
58,60,60,53,35,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
45,50,20,65,27,40,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
50,60,20,70,23,33,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
36,40,33,33,30,33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
49,47,40,60,45,67,60,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
71,93,53,67,40,47,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
76,73,87,67,65,67,60,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
67,53,67,80,50,60,100,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
53,73,33,53,30,53,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
64,60,47,87,25,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
40,53,40,27,10,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
42,47,20,60,25,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
36,40,20,47,45,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
60,80,33,67,60,27,20,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
56,73,33,60,45,53,20,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29,27,27,33,20,27,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
62,67,53,67,35,60,60,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
63,65,65,60,50,67,33,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
47,53,27,60,10,33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
53,60,40,60,35,33,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
44,47,20,67,15,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
38,53,20,40,45,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
42,27,53,47,40,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
47,67,33,40,20,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
62,73,33,80,40,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
60,73,40,67,60,60,100,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
64,60,73,60,55,40,20,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
44,33,40,60,35,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
62,53,67,67,35,67,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
64,87,27,80,40,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
60,67,40,73,55,40,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
40,20,33,67,40,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
56,67,47,53,50,47,60,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
36,33,7,67,40,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
44,53,33,47,55,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
49,73,27,47,45,33,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
44,40,60,33,35,33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
50,60,20,70,27,33,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
62,80,40,67,55,67,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
42,47,27,53,15,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
69,87,53,67,30,20,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
60,67,40,73,50,33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
43,65,15,50,13,53,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
51,67,33,53,40,47,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
38,70,5,40,10,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
64,87,33,73,20,27,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
44,53,47,33,35,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
64,93,33,67,25,33,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
50,60,20,70,40,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
58,73,47,53,30,40,20,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
56,67,40,60,55,33,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
49,40,47,60,30,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
60,67,47,67,65,73,100,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
53,47,60,53,45,53,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
76,73,73,80,45,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
53,53,33,73,55,53,98,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
60,93,27,60,50,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
78,60,80,93,60,60,92,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
44,60,20,53,40,60,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
38,27,27,60,15,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
37,30,40,40,37,53,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
62,65,60,60,27,47,33,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
44,67,27,40,30,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
64,60,73,60,35,33,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
52,60,45,50,30,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
51,60,53,40,65,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
62,67,53,67,55,53,92,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
33,40,20,40,35,47,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
57,55,45,70,23,47,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
51,60,47,47,35,47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
42,47,40,40,35,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
53,50,45,65,33,47,11,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
48,75,30,40,43,47,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
62,60,73,53,30,20,20,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
76,73,80,73,30,60,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
60,60,40,80,50,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
58,53,60,60,30,33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
44,47,60,27,25,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
47,67,7,67,45,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
69,67,73,67,55,60,60,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
57,65,60,45,43,60,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
47,53,13,73,30,33,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
36,53,27,27,55,53,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
42,40,20,67,15,53,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
56,60,60,47,55,47,20,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
52,60,45,50,37,33,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
36,40,33,33,50,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
47,60,27,53,65,47,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
58,67,40,67,75,47,100,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
51,53,27,73,50,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
36,33,27,47,20,33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
18,40,7,7,25,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
62,60,40,85,30,40,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
40,60,13,47,15,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
38,47,33,33,20,33,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
51,40,53,60,35,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
53,60,60,40,30,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
60,80,47,53,50,33,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
55,50,70,45,47,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
36,40,27,40,15,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
49,40,53,53,35,53,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
9,27,0,0,35,33,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
51,67,27,60,30,53,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
63,60,65,65,50,20,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
47,65,20,55,43,47,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
38,60,0,53,35,67,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
62,67,60,60,40,53,94,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
53,53,40,67,30,33,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
58,67,67,40,35,40,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
36,33,47,27,45,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
27,40,0,40,25,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
47,55,40,45,20,33,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
56,40,73,53,35,53,100,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
56,60,33,73,40,40,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
42,33,40,53,45,53,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
49,47,33,67,50,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
58,47,67,60,60,47,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
62,67,60,60,60,73,94,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
20,7,33,20,25,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
62,73,40,73,50,47,60,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
67,80,60,60,55,60,60,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
49,60,27,60,20,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
67,55,75,70,20,33,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
48,50,20,75,27,13,11,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
47,53,40,47,50,47,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
29,40,7,40,15,33,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
49,33,67,47,35,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
38,47,40,27,25,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
42,47,27,53,40,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
38,40,30,45,40,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
30,25,50,15,43,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
73,87,60,73,85,60,100,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
51,60,47,47,30,60,76,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
38,40,40,33,55,33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
38,20,27,67,35,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
47,60,27,53,30,67,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
57,55,40,75,20,33,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
60,67,47,67,65,73,100,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
49,60,33,53,40,40,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
45,55,30,50,20,20,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
42,67,0,60,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
18,40,7,7,30,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
53,60,53,47,40,67,60,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
64,87,53,53,40,33,20,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
33,47,33,20,20,33,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
31,40,20,33,5,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
55,55,35,75,20,33,11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
65,75,50,70,43,33,11,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
44,67,27,40,30,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
51,27,60,67,35,33,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
58,67,33,73,45,53,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
40,53,40,27,45,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
57,50,50,70,33,40,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
50,65,35,50,23,53,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
50,65,20,65,30,40,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
51,60,40,53,30,53,20,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
31,47,13,33,40,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
40,50,20,50,40,27,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
47,47,27,67,30,47,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
58,60,60,53,50,20,20,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64,67,60,67,60,27,20,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
56,87,13,67,40,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
44,60,47,27,45,53,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
36,47,20,40,25,33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
47,55,35,50,40,60,33,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
62,67,53,67,35,60,60,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
53,55,50,55,53,40,20,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
69,60,73,73,75,67,100,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
44,47,13,73,45,47,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
57,70,40,60,43,33,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
60,67,47,67,30,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
57,55,60,55,60,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
55,60,50,55,23,33,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
56,47,47,73,30,53,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
36,27,33,47,50,33,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
47,67,20,53,40,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
58,60,53,60,60,47,60,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
71,80,47,87,50,47,60,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
62,85,55,45,50,33,11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
53,60,40,60,30,40,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
45,55,25,55,27,13,11,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
52,75,20,60,17,20,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
52,50,30,75,30,33,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
58,73,40,60,35,33,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
36,40,13,53,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
53,73,20,67,35,53,20,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
67,87,53,60,20,33,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
67,67,53,80,15,27,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
47,60,27,53,25,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
42,47,20,60,35,33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
64,73,67,53,75,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
60,53,60,67,35,27,96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
71,80,47,87,50,47,60,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
69,73,53,80,45,60,96,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
56,60,33,73,25,33,20,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
57,70,45,55,37,47,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
62,47,53,87,50,60,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
58,53,53,67,25,53,60,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
49,53,27,67,40,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
51,27,60,67,35,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
20,20,27,13,20,33,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
53,55,40,65,30,53,11,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
56,67,40,60,55,40,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
44,60,27,47,20,40,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
42,50,30,45,27,27,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
53,55,60,45,33,47,11,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
29,27,40,20,40,53,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
53,67,33,60,30,40,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
43,45,25,60,23,33,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
49,80,33,33,30,33,60,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
53,60,50,50,50,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
33,27,40,33,15,47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
71,67,73,73,60,33,94,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
27,20,20,40,25,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
44,53,47,33,35,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
